order_id,origin_site_id,origin_name,origin_city,origin_state,origin_zip,customer_name,delivery_city,delivery_state,delivery_zip,delivery_address,order_date,delivery_due_date,total_usd,item_count,status
ORD-10806,MFG-05,West Coast DC,Los Angeles,CA,90016,Pioneer Distribution,Jacksonville,FL,32241,9973 Commerce Dr,2026-02-24,2026-03-03,11058.16,6,shipped
ORD-10807,MFG-05,West Coast DC,Los Angeles,CA,90045,Premier LLC,Columbus,OH,43276,3749 Industrial Blvd,2026-02-15,2026-03-02,10251.89,10,shipped
ORD-10808,MFG-02,South Central DC,Dallas,TX,75240,Acme Services,Chicago,IL,60631,9426 Main St,2026-02-19,2026-02-27,23250.29,18,delivered
ORD-10809,MFG-03,Northeast Plant,Philadelphia,PA,19171,Acme Services,Seattle,WA,98175,8723 Highway 10,2026-02-22,2026-02-27,15464.72,1,delivered
ORD-10810,MFG-06,Great Lakes Plant,Detroit,MI,48241,Sterling Co,Denver,CO,80297,9982 Main St,2026-02-23,2026-03-02,16911.88,6,delivered
ORD-10811,MFG-03,Northeast Plant,Philadelphia,PA,19119,Global Solutions,Jacksonville,FL,32227,8417 Industrial Blvd,2026-02-14,2026-03-04,12463.37,14,picked
ORD-10812,MFG-04,Southeast Plant,Atlanta,GA,30379,Apex Co,Houston,TX,77047,4902 Commerce Dr,2026-02-19,2026-02-28,205.52,7,delivered
ORD-10813,MFG-05,West Coast DC,Los Angeles,CA,90092,Prime Group,Denver,CO,80214,7587 Parkway,2026-02-24,2026-03-04,8990.24,2,delivered
ORD-10814,MFG-06,Great Lakes Plant,Detroit,MI,48223,Sterling Distribution,New York,NY,10054,3051 Commerce Dr,2026-02-13,2026-03-01,10855.47,4,picked
ORD-10815,MFG-03,Northeast Plant,Philadelphia,PA,19162,Elite Services,Houston,TX,77072,114 Oak Ave,2026-02-19,2026-03-03,11846.86,8,shipped
ORD-10816,MFG-03,Northeast Plant,Philadelphia,PA,19178,Acme Solutions,Dallas,TX,75223,7186 Highway 10,2026-02-23,2026-03-04,3625.88,6,delivered
ORD-10817,MFG-04,Southeast Plant,Atlanta,GA,30324,Central Supply,San Antonio,TX,78246,660 Oak Ave,2026-02-23,2026-03-01,8380.66,24,open
ORD-10818,MFG-05,West Coast DC,Los Angeles,CA,90025,Apex Distribution,Columbus,OH,43272,9014 Commerce Dr,2026-02-16,2026-03-03,18814.58,11,delivered
ORD-10819,MFG-07,Southwest Plant,Phoenix,AZ,85026,Summit Solutions,Houston,TX,77023,347 Oak Ave,2026-02-21,2026-02-27,489.18,17,delivered
ORD-10820,MFG-07,Southwest Plant,Phoenix,AZ,85086,Pacific Distribution,New York,NY,10065,7868 Industrial Blvd,2026-02-24,2026-02-28,19058.36,3,picked
ORD-10821,MFG-03,Northeast Plant,Philadelphia,PA,19141,Global Distribution,Dallas,TX,75224,4318 Highway 10,2026-02-23,2026-02-28,11926.24,7,delivered
ORD-10822,MFG-03,Northeast Plant,Philadelphia,PA,19134,Pacific Services,Nashville,TN,37290,2437 Oak Ave,2026-02-16,2026-02-27,1103.41,13,delivered
ORD-10823,MFG-01,Midwest Plant,Chicago,IL,60688,United Solutions,San Antonio,TX,78221,835 Commerce Dr,2026-02-25,2026-03-01,17548.95,10,delivered
ORD-10824,MFG-07,Southwest Plant,Phoenix,AZ,85071,Elite Services,Los Angeles,CA,90075,6998 Highway 10,2026-02-20,2026-02-27,6840.77,4,shipped
ORD-10825,MFG-04,Southeast Plant,Atlanta,GA,30350,Fusion LLC,Los Angeles,CA,90033,670 Main St,2026-02-20,2026-02-27,7240.13,7,shipped
ORD-10826,MFG-07,Southwest Plant,Phoenix,AZ,85033,Pacific Solutions,Dallas,TX,75272,5957 Industrial Blvd,2026-02-15,2026-02-28,16773.35,4,delivered
ORD-10827,MFG-06,Great Lakes Plant,Detroit,MI,48256,Global Corp,Nashville,TN,37277,9908 Industrial Blvd,2026-02-19,2026-02-28,14670.53,7,confirmed
ORD-10828,MFG-02,South Central DC,Dallas,TX,75215,Prime Group,Nashville,TN,37293,3121 Oak Ave,2026-02-23,2026-03-03,2010.76,4,delivered
ORD-10829,MFG-08,Pacific Northwest DC,Seattle,WA,98135,Crown Solutions,Boston,MA,02129,718 Oak Ave,2026-02-23,2026-02-28,17833.34,18,delivered
ORD-10830,MFG-06,Great Lakes Plant,Detroit,MI,48267,National Corp,Houston,TX,77065,1110 Commerce Dr,2026-02-25,2026-03-01,19803.5,17,picked
ORD-10831,MFG-05,West Coast DC,Los Angeles,CA,90015,Premier Corp,Nashville,TN,37217,3117 Highway 10,2026-02-22,2026-03-03,17164.65,16,delivered
ORD-10832,MFG-08,Pacific Northwest DC,Seattle,WA,98175,Central Goods,Fort Worth,TX,76181,6394 Commerce Dr,2026-02-19,2026-03-02,4724.05,7,picked
ORD-10833,MFG-01,Midwest Plant,Chicago,IL,60675,Metro Co,Charlotte,NC,28274,8603 Industrial Blvd,2026-02-18,2026-02-28,17750.13,10,delivered
ORD-10834,MFG-01,Midwest Plant,Chicago,IL,60678,United Co,San Diego,CA,92147,641 Highway 10,2026-02-19,2026-02-27,6870.31,5,delivered
ORD-10835,MFG-02,South Central DC,Dallas,TX,75210,Pacific Services,Jacksonville,FL,32290,9915 Industrial Blvd,2026-02-15,2026-02-28,22117.06,23,shipped
ORD-10836,MFG-05,West Coast DC,Los Angeles,CA,90051,Acme Distribution,Los Angeles,CA,90090,171 Warehouse Rd,2026-02-18,2026-03-01,24135.9,24,picked
ORD-10837,MFG-02,South Central DC,Dallas,TX,75298,Atlas Services,Fort Worth,TX,76193,4217 Warehouse Rd,2026-02-18,2026-03-02,5632.88,15,shipped
ORD-10838,MFG-03,Northeast Plant,Philadelphia,PA,19167,Metro Co,San Diego,CA,92165,6040 Oak Ave,2026-02-24,2026-03-04,12474.64,3,shipped
ORD-10839,MFG-08,Pacific Northwest DC,Seattle,WA,98133,Pacific LLC,San Jose,CA,95112,5082 Oak Ave,2026-02-17,2026-03-04,17231.07,13,picked
ORD-10840,MFG-07,Southwest Plant,Phoenix,AZ,85041,Fusion LLC,Charlotte,NC,28292,6595 Main St,2026-02-25,2026-03-03,18210.1,5,delivered
ORD-10841,MFG-07,Southwest Plant,Phoenix,AZ,85059,Pacific Parts,New York,NY,10024,223 Warehouse Rd,2026-02-14,2026-03-04,6321.32,5,confirmed
ORD-10842,MFG-01,Midwest Plant,Chicago,IL,60623,First Solutions,Boston,MA,02153,1393 Oak Ave,2026-02-24,2026-02-27,22325.9,19,delivered
ORD-10843,MFG-08,Pacific Northwest DC,Seattle,WA,98129,First LLC,San Diego,CA,92117,8906 Highway 10,2026-02-15,2026-02-28,20649.38,1,confirmed
ORD-10844,MFG-07,Southwest Plant,Phoenix,AZ,85028,Apex LLC,New York,NY,10038,394 Oak Ave,2026-02-22,2026-03-01,8929.75,5,shipped
ORD-10845,MFG-08,Pacific Northwest DC,Seattle,WA,98131,Premier Inc,Houston,TX,77038,1667 Industrial Blvd,2026-02-14,2026-03-01,8443.06,20,shipped
ORD-10846,MFG-03,Northeast Plant,Philadelphia,PA,19132,Fusion Group,Columbus,OH,43277,5487 Parkway,2026-02-23,2026-02-28,22343.97,5,delivered
ORD-10847,MFG-06,Great Lakes Plant,Detroit,MI,48223,Pacific Solutions,Dallas,TX,75273,6048 Industrial Blvd,2026-02-14,2026-03-03,21563.59,1,delivered
ORD-10848,MFG-03,Northeast Plant,Philadelphia,PA,19159,Pacific Corp,Charlotte,NC,28271,1103 Main St,2026-02-23,2026-03-02,7070.13,24,confirmed
ORD-10849,MFG-07,Southwest Plant,Phoenix,AZ,85055,United Services,Austin,TX,78773,6945 Commerce Dr,2026-02-23,2026-03-03,19868.51,20,shipped
ORD-10850,MFG-07,Southwest Plant,Phoenix,AZ,85080,Sterling Goods,Seattle,WA,98178,8746 Commerce Dr,2026-02-18,2026-03-02,2227.9,13,delivered
ORD-10851,MFG-04,Southeast Plant,Atlanta,GA,30399,Global Inc,Chicago,IL,60640,5927 Main St,2026-02-13,2026-02-28,14025.61,12,delivered
ORD-10852,MFG-06,Great Lakes Plant,Detroit,MI,48256,Pacific LLC,Phoenix,AZ,85047,7544 Oak Ave,2026-02-23,2026-03-04,5386.82,8,picked
ORD-10853,MFG-03,Northeast Plant,Philadelphia,PA,19158,Fusion Corp,New York,NY,10099,6959 Industrial Blvd,2026-02-15,2026-02-27,14602.94,22,shipped
ORD-10854,MFG-01,Midwest Plant,Chicago,IL,60628,Metro Supply,Jacksonville,FL,32228,1295 Oak Ave,2026-02-13,2026-02-27,20802.04,19,shipped
ORD-10855,MFG-03,Northeast Plant,Philadelphia,PA,19177,Pacific Inc,San Jose,CA,95170,6743 Highway 10,2026-02-23,2026-03-01,17426.89,21,shipped
ORD-10856,MFG-01,Midwest Plant,Chicago,IL,60687,National Components,Philadelphia,PA,19174,2628 Main St,2026-02-23,2026-03-01,23713.81,22,shipped
ORD-10857,MFG-05,West Coast DC,Los Angeles,CA,90039,Summit Co,Columbus,OH,43230,4454 Main St,2026-02-22,2026-03-02,18616.9,5,shipped
ORD-10858,MFG-07,Southwest Plant,Phoenix,AZ,85033,Apex Corp,Boston,MA,02187,1265 Warehouse Rd,2026-02-24,2026-03-03,7932.76,16,delivered
ORD-10859,MFG-01,Midwest Plant,Chicago,IL,60657,Acme Co,Columbus,OH,43234,4423 Main St,2026-02-14,2026-02-27,15139.28,12,delivered
ORD-10860,MFG-05,West Coast DC,Los Angeles,CA,90030,Summit Co,Boston,MA,02123,1071 Oak Ave,2026-02-13,2026-03-02,4815.43,10,picked
ORD-10861,MFG-05,West Coast DC,Los Angeles,CA,90020,First Inc,Nashville,TN,37282,736 Parkway,2026-02-24,2026-03-04,1344.02,2,confirmed
ORD-10862,MFG-06,Great Lakes Plant,Detroit,MI,48246,Global Solutions,Fort Worth,TX,76174,3193 Industrial Blvd,2026-02-22,2026-03-03,8992.56,24,confirmed
ORD-10863,MFG-07,Southwest Plant,Phoenix,AZ,85074,First Corp,Houston,TX,77074,2461 Main St,2026-02-22,2026-03-02,14721.0,16,delivered
ORD-10864,MFG-03,Northeast Plant,Philadelphia,PA,19197,Metro Distribution,Charlotte,NC,28220,1529 Highway 10,2026-02-18,2026-02-28,16407.37,22,delivered
ORD-10865,MFG-06,Great Lakes Plant,Detroit,MI,48267,Apex Co,Phoenix,AZ,85053,4766 Industrial Blvd,2026-02-23,2026-03-02,22283.4,2,delivered
ORD-10866,MFG-04,Southeast Plant,Atlanta,GA,30388,First Distribution,Detroit,MI,48219,2497 Parkway,2026-02-25,2026-03-02,20147.45,4,confirmed
ORD-10867,MFG-02,South Central DC,Dallas,TX,75273,Elite LLC,Houston,TX,77068,5140 Oak Ave,2026-02-20,2026-03-04,1843.82,6,delivered
ORD-10868,MFG-02,South Central DC,Dallas,TX,75232,Atlas Supply,Charlotte,NC,28243,7754 Industrial Blvd,2026-02-23,2026-03-03,23115.4,21,delivered
ORD-10869,MFG-01,Midwest Plant,Chicago,IL,60656,Prime Solutions,San Jose,CA,95161,6702 Warehouse Rd,2026-02-16,2026-03-02,9263.3,15,delivered
ORD-10870,MFG-02,South Central DC,Dallas,TX,75297,United Distribution,Columbus,OH,43274,7375 Industrial Blvd,2026-02-14,2026-03-04,24439.18,20,open
ORD-10871,MFG-01,Midwest Plant,Chicago,IL,60629,Premier Solutions,Houston,TX,77047,6158 Oak Ave,2026-02-22,2026-03-02,5692.82,3,delivered
ORD-10872,MFG-08,Pacific Northwest DC,Seattle,WA,98169,Prime LLC,Boston,MA,02169,1788 Main St,2026-02-15,2026-02-28,19240.18,13,picked
ORD-10873,MFG-06,Great Lakes Plant,Detroit,MI,48253,Pacific Supply,Detroit,MI,48272,3484 Highway 10,2026-02-24,2026-03-03,7067.62,4,open
ORD-10874,MFG-03,Northeast Plant,Philadelphia,PA,19191,Vertex Supply,San Antonio,TX,78250,9310 Main St,2026-02-22,2026-03-04,23421.02,2,shipped
ORD-10875,MFG-04,Southeast Plant,Atlanta,GA,30316,Premier Group,San Antonio,TX,78212,6930 Industrial Blvd,2026-02-17,2026-02-28,3672.19,3,shipped
ORD-10876,MFG-08,Pacific Northwest DC,Seattle,WA,98163,First Corp,Denver,CO,80237,4251 Oak Ave,2026-02-14,2026-03-04,22389.67,3,shipped
ORD-10877,MFG-04,Southeast Plant,Atlanta,GA,30354,Atlas Services,Columbus,OH,43271,7791 Parkway,2026-02-16,2026-03-03,11004.08,23,delivered
ORD-10878,MFG-01,Midwest Plant,Chicago,IL,60681,Prime Inc,Detroit,MI,48235,1275 Highway 10,2026-02-16,2026-03-03,16651.96,11,delivered
ORD-10879,MFG-03,Northeast Plant,Philadelphia,PA,19168,Pioneer Corp,Phoenix,AZ,85073,5185 Main St,2026-02-22,2026-03-03,13089.19,9,open
ORD-10880,MFG-08,Pacific Northwest DC,Seattle,WA,98191,Fusion Services,Nashville,TN,37222,598 Oak Ave,2026-02-17,2026-03-03,17456.69,14,delivered
ORD-10881,MFG-04,Southeast Plant,Atlanta,GA,30354,Global Supply,San Antonio,TX,78234,9451 Main St,2026-02-21,2026-03-01,7653.32,1,shipped
ORD-10882,MFG-08,Pacific Northwest DC,Seattle,WA,98162,Metro Supply,Columbus,OH,43255,5771 Warehouse Rd,2026-02-23,2026-03-02,24355.64,17,shipped
ORD-10883,MFG-07,Southwest Plant,Phoenix,AZ,85057,Vertex Group,Philadelphia,PA,19180,9747 Oak Ave,2026-02-23,2026-03-02,7232.94,13,delivered
ORD-10884,MFG-02,South Central DC,Dallas,TX,75221,Crown LLC,Houston,TX,77021,270 Parkway,2026-02-22,2026-03-04,12485.66,4,delivered
ORD-10885,MFG-08,Pacific Northwest DC,Seattle,WA,98174,Global Co,Nashville,TN,37214,4750 Warehouse Rd,2026-02-18,2026-03-01,19455.47,8,delivered
ORD-10886,MFG-08,Pacific Northwest DC,Seattle,WA,98125,Sterling Group,Jacksonville,FL,32269,6766 Warehouse Rd,2026-02-22,2026-03-02,23499.48,1,delivered
ORD-10887,MFG-05,West Coast DC,Los Angeles,CA,90094,Elite Distribution,Dallas,TX,75249,6795 Highway 10,2026-02-13,2026-02-28,961.96,14,open
ORD-10888,MFG-06,Great Lakes Plant,Detroit,MI,48252,Summit Supplies,Philadelphia,PA,19183,7046 Oak Ave,2026-02-22,2026-03-02,15464.26,7,shipped
ORD-10889,MFG-03,Northeast Plant,Philadelphia,PA,19191,Pacific Distribution,Fort Worth,TX,76132,6605 Industrial Blvd,2026-02-16,2026-03-02,5889.59,14,delivered
ORD-10890,MFG-02,South Central DC,Dallas,TX,75290,Vertex Inc,Nashville,TN,37260,4264 Warehouse Rd,2026-02-16,2026-03-02,5213.5,11,confirmed
ORD-10891,MFG-03,Northeast Plant,Philadelphia,PA,19113,Elite Corp,Detroit,MI,48279,1291 Parkway,2026-02-13,2026-03-01,18394.1,24,delivered
ORD-10892,MFG-04,Southeast Plant,Atlanta,GA,30393,National Inc,San Diego,CA,92148,3176 Parkway,2026-02-18,2026-03-04,19533.72,24,delivered
ORD-10893,MFG-05,West Coast DC,Los Angeles,CA,90020,Global Corp,Phoenix,AZ,85090,380 Highway 10,2026-02-15,2026-03-04,11559.32,4,delivered
ORD-10894,MFG-05,West Coast DC,Los Angeles,CA,90043,Acme Services,Philadelphia,PA,19121,1268 Commerce Dr,2026-02-21,2026-03-04,9861.39,7,shipped
ORD-10895,MFG-02,South Central DC,Dallas,TX,75272,Metro Group,Chicago,IL,60636,6880 Commerce Dr,2026-02-20,2026-03-04,22721.31,21,delivered
ORD-10896,MFG-01,Midwest Plant,Chicago,IL,60632,Fusion Components,Nashville,TN,37290,9940 Warehouse Rd,2026-02-15,2026-02-27,24844.43,11,shipped
ORD-10897,MFG-01,Midwest Plant,Chicago,IL,60630,Pacific Co,Denver,CO,80242,1993 Oak Ave,2026-02-13,2026-03-02,722.5,18,delivered
ORD-10898,MFG-06,Great Lakes Plant,Detroit,MI,48224,National Supply,San Antonio,TX,78213,5367 Oak Ave,2026-02-15,2026-02-28,17336.3,24,confirmed
ORD-10899,MFG-04,Southeast Plant,Atlanta,GA,30321,Central Group,Jacksonville,FL,32280,4823 Commerce Dr,2026-02-25,2026-03-03,12889.52,14,shipped
ORD-10900,MFG-03,Northeast Plant,Philadelphia,PA,19135,Horizon Services,Dallas,TX,75260,1686 Parkway,2026-02-20,2026-03-03,19883.37,6,delivered
ORD-10901,MFG-08,Pacific Northwest DC,Seattle,WA,98164,Premier Supply,Detroit,MI,48244,5223 Parkway,2026-02-22,2026-02-27,5113.06,14,shipped
ORD-10902,MFG-03,Northeast Plant,Philadelphia,PA,19114,Prime Services,Denver,CO,80242,9616 Commerce Dr,2026-02-25,2026-02-28,10047.92,12,confirmed
ORD-10903,MFG-03,Northeast Plant,Philadelphia,PA,19155,Prime Inc,San Diego,CA,92119,3526 Highway 10,2026-02-22,2026-03-01,19520.94,5,confirmed
ORD-10904,MFG-06,Great Lakes Plant,Detroit,MI,48237,Central LLC,Charlotte,NC,28282,5269 Oak Ave,2026-02-14,2026-03-02,7197.81,13,picked
ORD-10905,MFG-05,West Coast DC,Los Angeles,CA,90087,Summit Supply,Chicago,IL,60683,6910 Highway 10,2026-02-23,2026-03-03,20362.85,11,picked
ORD-10906,MFG-08,Pacific Northwest DC,Seattle,WA,98115,Atlas Inc,Dallas,TX,75263,1954 Main St,2026-02-17,2026-03-01,8272.84,20,shipped
ORD-10907,MFG-05,West Coast DC,Los Angeles,CA,90012,Summit Solutions,Nashville,TN,37210,7566 Industrial Blvd,2026-02-22,2026-02-27,22411.36,2,delivered
ORD-10908,MFG-01,Midwest Plant,Chicago,IL,60618,Crown Solutions,Seattle,WA,98122,6801 Highway 10,2026-02-19,2026-02-28,18879.25,11,shipped
ORD-10909,MFG-08,Pacific Northwest DC,Seattle,WA,98188,Global Solutions,Los Angeles,CA,90060,4890 Highway 10,2026-02-24,2026-03-04,21239.51,16,delivered
ORD-10910,MFG-02,South Central DC,Dallas,TX,75213,Premier Co,San Diego,CA,92116,171 Oak Ave,2026-02-20,2026-02-27,18147.7,23,picked
ORD-10911,MFG-06,Great Lakes Plant,Detroit,MI,48278,National Solutions,New York,NY,10098,861 Industrial Blvd,2026-02-14,2026-03-04,1342.88,4,shipped
ORD-10912,MFG-07,Southwest Plant,Phoenix,AZ,85044,Vertex Supply,Philadelphia,PA,19127,9560 Commerce Dr,2026-02-16,2026-02-27,21568.09,11,delivered
ORD-10913,MFG-02,South Central DC,Dallas,TX,75276,United LLC,Denver,CO,80240,9469 Commerce Dr,2026-02-24,2026-03-03,8149.5,9,delivered
ORD-10914,MFG-05,West Coast DC,Los Angeles,CA,90047,Premier LLC,Chicago,IL,60655,9151 Warehouse Rd,2026-02-18,2026-03-04,16231.29,22,delivered
ORD-10915,MFG-08,Pacific Northwest DC,Seattle,WA,98117,Atlas Distribution,San Antonio,TX,78211,3542 Commerce Dr,2026-02-22,2026-03-03,12267.99,7,shipped
ORD-10916,MFG-06,Great Lakes Plant,Detroit,MI,48249,Pioneer Components,Charlotte,NC,28293,2524 Warehouse Rd,2026-02-15,2026-03-02,5586.8,5,shipped
ORD-10917,MFG-04,Southeast Plant,Atlanta,GA,30361,Global LLC,San Antonio,TX,78218,4553 Commerce Dr,2026-02-20,2026-02-27,16262.32,19,confirmed
ORD-10918,MFG-04,Southeast Plant,Atlanta,GA,30312,Crown LLC,Charlotte,NC,28233,4371 Main St,2026-02-25,2026-03-01,8896.13,15,confirmed
ORD-10919,MFG-06,Great Lakes Plant,Detroit,MI,48265,Global Inc,San Antonio,TX,78229,6504 Parkway,2026-02-25,2026-03-01,1470.95,11,shipped
ORD-10920,MFG-07,Southwest Plant,Phoenix,AZ,85064,Global Inc,San Antonio,TX,78247,3104 Commerce Dr,2026-02-19,2026-02-28,15245.09,17,delivered
ORD-10921,MFG-04,Southeast Plant,Atlanta,GA,30324,United Goods,San Diego,CA,92124,871 Main St,2026-02-19,2026-03-02,1786.31,8,confirmed
ORD-10922,MFG-07,Southwest Plant,Phoenix,AZ,85060,Elite Group,Fort Worth,TX,76122,3603 Highway 10,2026-02-19,2026-03-04,5261.78,16,delivered
ORD-10923,MFG-05,West Coast DC,Los Angeles,CA,90010,United Corp,Houston,TX,77033,8246 Highway 10,2026-02-24,2026-03-02,7737.31,24,delivered
ORD-10924,MFG-06,Great Lakes Plant,Detroit,MI,48297,Vertex Solutions,Chicago,IL,60631,3070 Industrial Blvd,2026-02-24,2026-03-04,24061.74,5,delivered
ORD-10925,MFG-01,Midwest Plant,Chicago,IL,60632,Acme Supply,Dallas,TX,75219,2798 Highway 10,2026-02-13,2026-03-03,8900.77,20,shipped
ORD-10926,MFG-04,Southeast Plant,Atlanta,GA,30370,Pacific LLC,Houston,TX,77015,285 Parkway,2026-02-20,2026-03-03,13202.94,8,picked
ORD-10927,MFG-02,South Central DC,Dallas,TX,75248,Acme Solutions,Austin,TX,78767,8040 Highway 10,2026-02-19,2026-03-01,12239.36,22,shipped
ORD-10928,MFG-05,West Coast DC,Los Angeles,CA,90052,Pacific Services,Denver,CO,80294,9761 Commerce Dr,2026-02-19,2026-02-27,13054.83,22,delivered
ORD-10929,MFG-04,Southeast Plant,Atlanta,GA,30394,Apex LLC,Phoenix,AZ,85055,8157 Main St,2026-02-23,2026-02-28,5276.74,12,confirmed
ORD-10930,MFG-05,West Coast DC,Los Angeles,CA,90090,National Group,Boston,MA,02167,8633 Oak Ave,2026-02-21,2026-02-28,9867.0,11,shipped
ORD-10931,MFG-04,Southeast Plant,Atlanta,GA,30315,Elite Group,Nashville,TN,37276,5625 Warehouse Rd,2026-02-15,2026-03-02,19914.02,14,delivered
ORD-10932,MFG-02,South Central DC,Dallas,TX,75211,Metro Group,Seattle,WA,98197,2411 Commerce Dr,2026-02-16,2026-03-03,24171.79,17,delivered
ORD-10933,MFG-08,Pacific Northwest DC,Seattle,WA,98146,Horizon Group,Chicago,IL,60647,256 Commerce Dr,2026-02-18,2026-02-27,20662.94,10,confirmed
ORD-10934,MFG-01,Midwest Plant,Chicago,IL,60665,Sterling Distribution,Jacksonville,FL,32294,11 Main St,2026-02-16,2026-02-28,21986.24,12,delivered
ORD-10935,MFG-03,Northeast Plant,Philadelphia,PA,19121,Elite Co,Dallas,TX,75228,3224 Commerce Dr,2026-02-14,2026-03-02,5588.62,10,shipped
ORD-10936,MFG-07,Southwest Plant,Phoenix,AZ,85064,Prime Materials,Fort Worth,TX,76122,4281 Industrial Blvd,2026-02-20,2026-03-02,14163.1,6,delivered
ORD-10937,MFG-04,Southeast Plant,Atlanta,GA,30342,Pioneer Distribution,Phoenix,AZ,85063,9082 Oak Ave,2026-02-20,2026-02-28,7538.75,3,delivered
ORD-10938,MFG-03,Northeast Plant,Philadelphia,PA,19158,Pioneer Solutions,Columbus,OH,43222,2271 Parkway,2026-02-20,2026-03-01,23381.76,17,delivered
ORD-10939,MFG-07,Southwest Plant,Phoenix,AZ,85069,First Co,Columbus,OH,43262,7558 Main St,2026-02-13,2026-03-04,2347.46,14,confirmed
ORD-10940,MFG-06,Great Lakes Plant,Detroit,MI,48226,Sterling Supply,Detroit,MI,48279,9267 Industrial Blvd,2026-02-22,2026-02-27,10163.11,5,open
ORD-10941,MFG-01,Midwest Plant,Chicago,IL,60620,Summit LLC,Los Angeles,CA,90044,1754 Industrial Blvd,2026-02-15,2026-03-02,14201.27,10,delivered
ORD-10942,MFG-01,Midwest Plant,Chicago,IL,60699,Pacific Group,San Antonio,TX,78276,2362 Parkway,2026-02-25,2026-03-03,5705.06,5,delivered
ORD-10943,MFG-05,West Coast DC,Los Angeles,CA,90010,Global Co,Seattle,WA,98189,3289 Main St,2026-02-13,2026-02-27,15154.2,5,confirmed
ORD-10944,MFG-04,Southeast Plant,Atlanta,GA,30323,Metro Co,Seattle,WA,98113,8288 Commerce Dr,2026-02-14,2026-03-01,7603.11,4,shipped
ORD-10945,MFG-05,West Coast DC,Los Angeles,CA,90088,United Corp,Charlotte,NC,28294,2019 Commerce Dr,2026-02-13,2026-02-27,3670.9,6,delivered
ORD-10946,MFG-04,Southeast Plant,Atlanta,GA,30370,Global Supply,Seattle,WA,98147,4743 Highway 10,2026-02-24,2026-02-27,16742.34,12,shipped
ORD-10947,MFG-07,Southwest Plant,Phoenix,AZ,85064,Fusion Supply,Phoenix,AZ,85013,4644 Commerce Dr,2026-02-22,2026-02-27,14576.37,1,open
ORD-10948,MFG-01,Midwest Plant,Chicago,IL,60655,Central Solutions,Phoenix,AZ,85069,7510 Industrial Blvd,2026-02-16,2026-02-27,12590.86,12,delivered
ORD-10949,MFG-07,Southwest Plant,Phoenix,AZ,85075,National Group,Chicago,IL,60632,2481 Industrial Blvd,2026-02-21,2026-03-02,17922.28,15,delivered
ORD-10950,MFG-07,Southwest Plant,Phoenix,AZ,85018,Sterling Group,Seattle,WA,98158,7730 Parkway,2026-02-17,2026-03-02,17756.23,19,delivered
ORD-10951,MFG-03,Northeast Plant,Philadelphia,PA,19199,Metro Co,Austin,TX,78785,9515 Industrial Blvd,2026-02-22,2026-03-02,1266.49,3,delivered
ORD-10952,MFG-02,South Central DC,Dallas,TX,75295,Metro Services,Houston,TX,77073,7806 Industrial Blvd,2026-02-18,2026-03-03,19920.78,24,confirmed
ORD-10953,MFG-07,Southwest Plant,Phoenix,AZ,85018,Acme Corp,Los Angeles,CA,90088,4104 Main St,2026-02-14,2026-02-27,19119.3,15,delivered
ORD-10954,MFG-06,Great Lakes Plant,Detroit,MI,48223,First Co,Charlotte,NC,28258,2183 Highway 10,2026-02-17,2026-03-02,6424.5,7,shipped
ORD-10955,MFG-04,Southeast Plant,Atlanta,GA,30330,Summit Corp,Columbus,OH,43277,3151 Main St,2026-02-13,2026-03-02,24001.83,21,confirmed
ORD-10956,MFG-01,Midwest Plant,Chicago,IL,60656,Sterling Supply,Columbus,OH,43282,8956 Warehouse Rd,2026-02-21,2026-02-27,17106.68,6,delivered
ORD-10957,MFG-04,Southeast Plant,Atlanta,GA,30336,Premier Parts,Nashville,TN,37270,8206 Industrial Blvd,2026-02-16,2026-03-01,11056.12,3,delivered
ORD-10958,MFG-03,Northeast Plant,Philadelphia,PA,19176,First Group,San Jose,CA,95122,1933 Commerce Dr,2026-02-14,2026-02-28,13582.37,20,open
ORD-10959,MFG-07,Southwest Plant,Phoenix,AZ,85055,Apex Parts,Chicago,IL,60630,4720 Main St,2026-02-18,2026-03-02,23305.45,17,delivered
ORD-10960,MFG-02,South Central DC,Dallas,TX,75284,Summit Corp,Seattle,WA,98143,492 Main St,2026-02-23,2026-03-01,5132.7,9,delivered
ORD-10961,MFG-04,Southeast Plant,Atlanta,GA,30380,Summit Solutions,Austin,TX,78794,1022 Oak Ave,2026-02-14,2026-03-01,22622.45,19,delivered
ORD-10962,MFG-02,South Central DC,Dallas,TX,75263,Horizon Distribution,Detroit,MI,48288,1321 Parkway,2026-02-16,2026-03-01,18124.74,9,confirmed
ORD-10963,MFG-04,Southeast Plant,Atlanta,GA,30393,Central Distribution,Jacksonville,FL,32265,7825 Industrial Blvd,2026-02-18,2026-03-03,23291.48,1,open
ORD-10964,MFG-07,Southwest Plant,Phoenix,AZ,85097,Crown Corp,New York,NY,10080,7900 Main St,2026-02-22,2026-03-01,3262.15,23,delivered
ORD-10965,MFG-02,South Central DC,Dallas,TX,75266,Premier Parts,Houston,TX,77088,6025 Industrial Blvd,2026-02-21,2026-02-28,22964.0,14,picked
ORD-10966,MFG-04,Southeast Plant,Atlanta,GA,30362,Metro Group,Boston,MA,02182,751 Warehouse Rd,2026-02-19,2026-02-27,2053.8,2,confirmed
ORD-10967,MFG-01,Midwest Plant,Chicago,IL,60650,Premier Group,Jacksonville,FL,32287,4002 Industrial Blvd,2026-02-22,2026-02-27,16490.93,16,delivered
